,video_id,root_dir,narration_id,narration,narration_timestamp,start_frame,end_frame,verb_class,noun_class
8974,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_227,take clip off sugar packet,00:07:21.100,21956,22143,0,129
8975,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_228,pick up sugar,00:07:22.850,22043,22218,0,102
8976,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_229,pour sugar into measuring jug,00:07:24.350,22118,22368,9,102
8977,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_230,put down sugar,00:07:27.350,22268,22393,1,102
8978,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_231,toss carrots and cucumber,00:07:27.854,22293,22618,13,41
8979,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_232,pick up piece of carrot,00:07:32.350,22518,22693,0,41
8980,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_233,eat piece of carrot,00:07:33.850,22593,22756,35,41
8981,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_234,toss carrot and cucumber,00:07:35.103,22656,23281,13,41
8982,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_235,rinse hands,00:07:45.600,23181,23281,2,11
8983,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_236,turn on tap,00:07:45.604,23181,23293,6,0
8984,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_237,turn off tap,00:07:45.850,23193,23506,8,0
8985,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_238,pick up clip,00:07:50.100,23406,23518,0,129
8986,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_239,put clip on sugar bag,00:07:50.354,23418,23681,1,129
8987,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_240,fasten clip,00:07:53.601,23581,23756,36,129
8988,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_241,pick up sugar bag,00:07:55.100,23656,23843,0,19
8989,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_242,put sugar bag in cupboard,00:07:56.850,23743,24156,5,19
8990,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_243,take foil off oven dish,00:08:03.101,24056,24331,12,123
8991,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_244,hold piece of pork,00:08:06.600,24231,24356,34,144
8992,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_245,tear pork,00:08:07.106,24256,24468,43,144
8993,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_246,eat pork,00:08:09.350,24368,24618,35,144
8994,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_247,pick up foil,00:08:12.350,24518,24656,0,123
8995,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_248,put foil on oven dish,00:08:13.104,24556,24968,1,123
8996,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_249,touch broccoli,00:08:19.350,24868,25168,54,101
8997,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_250,pick up piece of carrot,00:08:23.350,25068,25168,0,41
8998,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_251,put piece of carrot in measuring jug,00:08:23.351,25068,25181,5,41
8999,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_252,pick up teaspoon,00:08:23.600,25081,25218,0,1
9000,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_253,move rice cooker,00:08:24.350,25118,25293,11,152
9001,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_254,pick up broccoli,00:08:25.850,25193,25456,0,101
9002,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_255,put down broccoli,00:08:29.100,25356,25518,1,101
9003,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_256,put spoon in sink,00:08:30.350,25418,25518,5,1
9004,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_257,pick up pan,00:08:30.351,25418,25568,0,5
9005,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_258,empty water from pan,00:08:31.350,25468,25643,20,27
9006,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_259,pick up sponge,00:08:32.850,25543,25706,0,9
9007,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_260,wipe pan with sponge,00:08:34.100,25606,25731,2,5
9008,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_261,put down sponge,00:08:34.600,25631,25781,1,9
9009,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_262,pick up washing up liquid,00:08:35.601,25681,25818,0,22
9010,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_263,squirt washing up liquid onto pan,00:08:36.356,25718,25856,27,22
9011,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_264,put down washing up liquid,00:08:37.101,25756,25881,1,22
9012,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_265,turn on tap,00:08:37.600,25781,25931,6,0
9013,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_266,put pan under water,00:08:38.600,25831,25931,1,5
9014,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_267,pick up sponge,00:08:38.601,25831,25968,0,9
9015,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_268,wash pan,00:08:39.350,25868,26231,2,5
9016,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_269,put down sponge,00:08:44.600,26131,26306,1,9
9017,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_270,turn off tap,00:08:46.105,26206,26368,8,0
9018,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_271,shake water out of pan,00:08:47.358,26268,26481,15,27
9019,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_272,pick up tea towel,00:08:49.600,26381,26506,0,52
9020,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_273,dry pan,00:08:50.100,26406,26968,14,5
9021,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_274,put tea towel on oven door,00:08:59.350,26868,27018,1,52
9022,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_275,move rolling pin,00:09:00.350,26918,27068,11,136
9023,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_276,move knife,00:09:01.355,26968,27143,11,4
9024,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_277,move bag of herbs,00:09:02.854,27043,27268,11,19
9025,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_278,pick up tea towel,00:09:05.355,27168,27281,0,52
9026,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_279,wipe hob,00:09:05.600,27181,27468,2,24
9027,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_280,push measuring jug away,00:09:09.350,27368,27493,21,66
9028,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_281,put down pan,00:09:09.850,27393,27518,1,5
9029,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_282,turn on hob,00:09:10.350,27418,27656,6,24
9030,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_283,adjust temperature on hob,00:09:13.100,27556,27993,17,65
9031,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_284,move rice vinegar,00:09:19.850,27893,28118,11,134
9032,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_285,open broccoli packet,00:09:22.350,28018,28218,3,26
9033,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_286,move cucumber,00:09:24.350,28118,28318,11,72
9034,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_287,pick up cucumber,00:09:26.356,28218,28406,0,72
9035,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_288,pull film back over cucumber,00:09:28.100,28306,28506,31,100
9036,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_289,pick up bag of carrots,00:09:30.100,28406,28556,0,19
9037,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_290,open fridge,00:09:31.101,28456,28668,3,12
9038,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_291,open fridge drawer,00:09:33.350,28568,28756,3,8
9039,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_292,put carrots in fridge drawer,00:09:35.100,28656,28806,5,41
9040,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_293,put cucumber in fridge drawer,00:09:36.100,28706,28868,5,72
9041,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_294,close fridge drawer,00:09:37.350,28768,29068,4,8
9042,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_295,pick up starter,00:09:41.350,28968,29081,0,71
9043,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_296,tilt starter,00:09:41.603,28981,29093,33,71
9044,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_297,inspect starter,00:09:41.850,28993,29106,24,71
9045,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_298,put down starter,00:09:42.100,29006,29368,1,71
9046,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_299,move jar,00:09:47.350,29268,29431,11,40
9047,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_300,move yoghurt,00:09:48.606,29331,29493,11,98
9048,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_301,pick up yoghurt,00:09:49.850,29393,29518,0,98
9049,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_302,put down yoghurt,00:09:50.350,29418,29581,1,98
9050,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_303,pick up yoghurt,00:09:51.603,29481,29756,0,98
9051,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_304,fumble for something,00:09:55.104,29656,29918,48,98
9052,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_305,pick up spicy bean sauce,00:09:58.352,29818,29968,0,47
9053,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_306,put down yoghurt,00:09:59.350,29868,30031,1,98
9054,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_307,open spicy bean sauce,00:10:00.600,29931,30081,3,47
9055,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_308,smell spicy bean sauce,00:10:01.600,29981,30156,75,47
9056,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_309,screw lid back on spicy bean sauce,00:10:03.101,30056,30206,4,47
9057,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_310,put down spicy bean sauce,00:10:04.103,30106,30343,1,47
9058,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_311,pick up broccoli,00:10:06.853,30243,30468,0,101
9059,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_312,open broccoli packet,00:10:09.352,30368,30693,3,26
9060,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_313,put down broccoli,00:10:13.853,30593,30768,1,101
9061,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_314,open cupboard,00:10:15.353,30668,30943,3,3
9062,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_315,pick up sesame oil,00:10:18.853,30843,30956,0,31
9063,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_316,hold bottles in place,00:10:19.102,30856,31056,34,15
9064,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_317,open sesame oil,00:10:21.103,30956,31106,3,31
9065,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_318,smell sesame oil,00:10:22.103,31006,31131,75,31
9066,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_319,pour sesame oil into pan,00:10:22.602,31031,31206,9,31
9067,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_320,close lid of sesame oil,00:10:24.103,31106,31231,4,118
9068,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_321,put down sesame oil,00:10:24.603,31131,31231,1,31
9069,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_322,pick up broccoli,00:10:24.604,31131,31306,0,101
9070,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_323,tear floret off broccoli,00:10:26.103,31206,31381,43,101
9071,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_324,put broccoli in pan,00:10:27.600,31281,31443,5,101
9072,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_325,pull back plastic,00:10:28.850,31343,31531,31,26
9073,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_326,tear floret off broccoli,00:10:30.600,31431,31643,43,101
9074,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_327,tear broccoli floret in two,00:10:32.851,31543,31681,43,101
9075,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_328,put broccoli floret in pan,00:10:33.603,31581,31706,5,101
9076,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_329,tear broccoli floret,00:10:34.103,31606,31818,43,101
9077,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_330,put florets in pan,00:10:36.353,31718,31893,5,101
9078,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_331,pick up broccoli floret,00:10:37.853,31793,31931,0,101
9079,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_332,tear broccoli floret,00:10:38.603,31831,31956,43,101
9080,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_333,put florets in pan,00:10:39.104,31856,32018,5,101
9081,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_334,pick up broccoli,00:10:40.353,31918,32043,0,101
9082,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_335,tear floret off broccoli,00:10:40.853,31943,32168,43,101
9083,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_336,put down broccoli,00:10:43.353,32068,32218,1,101
9084,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_337,tear floret,00:10:44.353,32118,32268,43,101
9085,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_338,put florets in pan,00:10:45.353,32168,32343,5,101
9086,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_339,pick up broccoli,00:10:46.851,32243,32381,0,101
9087,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_340,put down broccoli,00:10:47.603,32281,32381,1,101
9088,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_341,tear off floret,00:10:47.604,32281,32406,43,101
9089,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_342,tear broccoli floret in two,00:10:48.103,32306,32443,43,101
9090,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_343,put floret in pan,00:10:48.853,32343,32468,5,101
9091,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_344,put broccoli floret in pan,00:10:49.351,32368,32631,5,101
9092,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_347,tear broccoli floret off broccoli,00:10:52.600,32531,32681,43,101
9093,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_348,put floret in pan,00:10:53.600,32581,32743,5,101
9094,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_349,tear broccoli floret off broccoli,00:10:54.855,32643,32818,43,101
9095,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_350,tear broccoli floret in two,00:10:56.350,32718,32818,43,101
9096,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_351,put floret into pan,00:10:56.351,32718,32831,5,101
9097,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_352,tear broccoli floret into two,00:10:56.605,32731,32868,43,101
9098,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_353,drop floret in pan,00:10:57.350,32768,32918,59,101
9099,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_354,tear broccoli floret in two,00:10:58.350,32818,32943,43,101
9100,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_355,drop florets in pan,00:10:58.850,32843,32993,59,101
9101,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_356,pick up broccoli floret,00:10:59.850,32893,33006,0,101
9102,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_357,put broccoli floret into pan,00:11:00.100,32906,33093,5,101
9103,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_358,tear florets off broccoli,00:11:01.850,32993,33168,43,101
9104,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_359,break up broccoli florets,00:11:03.355,33068,33181,30,101
9105,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_360,drop florets into pan,00:11:03.601,33081,33193,5,101
9106,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_361,break up broccoli florets,00:11:03.851,33093,33231,30,101
9107,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_362,drop florets into pan,00:11:04.600,33131,33256,5,101
9108,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_363,break up broccoli floret,00:11:05.100,33156,33331,30,101
9109,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_364,drop floret into pan,00:11:06.600,33231,33368,5,5
9110,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_365,break up broccoli floret,00:11:07.350,33268,33443,30,101
9111,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_366,drop floret into pan,00:11:08.851,33343,33456,5,5
9112,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_367,break up broccoli floret,00:11:09.104,33356,33468,30,101
9113,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_368,drop floret into pan,00:11:09.350,33368,33506,5,5
9114,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_369,pick up broccoli,00:11:10.100,33406,33518,0,101
9115,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_370,break broccoli,00:11:10.358,33418,33556,30,101
9116,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_371,put broccoli into pan,00:11:11.102,33456,33668,5,101
9117,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_372,tear floret off broccoli,00:11:13.350,33568,33718,43,101
9118,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_373,put broccoli into pan,00:11:14.350,33618,33768,5,101
9119,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_374,tear florets off broccoli,00:11:15.356,33668,33806,43,101
9120,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_375,put down broccoli,00:11:16.101,33706,33831,1,101
9121,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_376,tear floret off broccoli,00:11:16.600,33731,33918,43,101
9122,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_377,tear floret off broccoli,00:11:18.350,33818,33931,43,101
9123,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_378,put broccoli into pan,00:11:18.601,33831,34018,5,101
9124,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_379,pick up broccoli,00:11:20.350,33918,34018,0,101
9125,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_380,pick up broccoli,00:11:20.351,33918,34031,0,101
9126,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_381,put broccoli into pan,00:11:20.600,33931,34106,5,101
9127,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_382,tear off broccoli floret,00:11:22.100,34006,34256,43,101
9128,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_383,take broccoli out of plastic,00:11:25.100,34156,34318,12,101
9129,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_384,open food bin,00:11:26.353,34218,34331,3,36
9130,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_385,put broccoli in food bin,00:11:26.600,34231,34343,5,101
9131,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_386,close food bin,00:11:26.850,34243,34418,4,36
9132,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_387,pull up plastic,00:11:28.350,34318,34556,31,26
9133,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_388,cut cucumber end,00:11:31.100,34456,34631,7,72
9134,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_389,take plastic off cucumber end,00:11:32.600,34531,34656,12,26
9135,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_390,eat cucumber end,00:11:33.100,34556,34718,35,72
9136,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_391,throw away plastic,00:11:34.350,34618,34806,13,26
9137,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_392,move knife,00:11:36.100,34706,34868,11,4
9138,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_393,pick up carrot chunks,00:11:37.350,34768,35193,0,41
9139,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_394,open fridge,00:11:43.850,35093,35343,3,12
9140,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_395,tap finger against fridge,00:11:46.851,35243,35568,32,11
9141,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_396,pick up tofu,00:11:51.350,35468,35668,0,81
9142,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_397,close fridge,00:11:53.350,35568,35731,4,12
9143,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_398,put down tofu,00:11:54.600,35631,35806,1,81
9144,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_399,slice open tofu packet,00:11:56.101,35706,35943,7,26
9145,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_400,pick up tofu,00:11:58.850,35843,36006,0,81
9146,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_401,drain liquid from tofu packet into sink,00:12:00.101,35906,36118,37,150
9147,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_402,pick up rice cooker lid,00:12:02.351,36018,36181,0,6
9148,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_403,put down rice cooker lid,00:12:03.601,36081,36268,1,6
9149,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_404,pick up dough,00:12:05.351,36168,36318,0,25
9150,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_405,put dough into rice cooker,00:12:06.351,36218,36431,5,25
9151,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_406,pick up dough,00:12:08.601,36331,36506,0,25
9152,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_407,put dough in rice cooker,00:12:10.100,36406,36606,5,25
9153,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_408,pick up rice cooker lid,00:12:12.102,36506,36618,0,6
9154,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_409,put lid on rice cooker,00:12:12.351,36518,36893,1,6
9155,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_410,open tofu packet,00:12:17.851,36793,37043,3,26
9156,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_411,tip out tofu,00:12:20.851,36943,37156,20,81
9157,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_412,put down tofu packet,00:12:23.101,37056,37206,1,26
9158,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_413,put down tofu,00:12:24.100,37106,37293,1,81
9159,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_414,pick up kitchen roll,00:12:25.851,37193,37368,0,93
9160,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_415,unroll kitchen roll,00:12:27.350,37268,37406,39,93
9161,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_416,tear off piece of kitchen roll,00:12:28.100,37306,37418,43,93
9162,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_417,put down kitchen roll,00:12:28.350,37318,37606,1,93
9163,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_418,turn off oven,00:12:32.101,37506,37643,8,46
9164,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_419,set timer on oven,00:12:32.851,37543,38106,53,111
9165,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_420,put kitchen roll on tofu,00:12:42.100,38006,38143,1,93
9166,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_421,squeeze water out of tofu,00:12:42.851,38043,38293,18,27
9167,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_422,turn over tofu,00:12:45.851,38193,38443,22,81
9168,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_423,pick up kitchen roll,00:12:48.851,38343,38493,0,93
9169,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_424,unroll kitchen roll,00:12:49.851,38393,38543,39,93
9170,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_425,tear off kitchen roll,00:12:50.851,38443,38581,43,93
9171,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_426,put down kitchen roll,00:12:51.601,38481,38681,1,93
9172,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_427,put kitchen roll on tofu,00:12:53.601,38581,38743,1,93
9173,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_428,open cupboard,00:12:54.850,38643,38856,3,3
9174,P04_109,../2g1n6qdydwa9u22shpxqzp0t8m/P04,P04_109_429,pick up ramekin,00:12:57.103,38756,38856,0,7
